Time,electricity_demand_values,heat_demand_values,air_pressure,air_temperature,relative_humidity,wind_speed,solar_irridiation_positive,total_cloud_cover_percent,wind_speed_range,air_temperature_range
2017-07-21,12164.06061417831,0.0,733.4833333333332,18.375,49.625,4.541666666666667,262.6666666666667,14.583333333333334,9.0,23.3
2017-07-22,11814.46917999958,0.0,727.125,25.633333333333336,58.958333333333336,6.75,273.375,28.125,8.0,25.6
2017-07-23,14658.454398678186,0.0,737.275,15.129166666666668,52.666666666666664,5.416666666666667,268.625,31.25,7.0,22.8
2017-07-24,18124.20848372685,0.0,728.8833333333333,17.233333333333334,63.416666666666664,5.541666666666667,263.75,51.041666666666664,12.0,22.3
2017-07-25,20405.42098544721,0.0,728.1166666666667,22.541666666666668,59.0,6.208333333333333,298.375,42.708333333333336,8.0,23.900000000000002
2017-07-26,16063.38172905727,0.0,731.4791666666666,19.162499999999998,29.583333333333332,6.625,239.83333333333334,15.625,17.0,24.5
2017-07-27,11498.63121751983,0.0,728.3291666666668,24.670833333333334,39.916666666666664,6.583333333333333,258.5,19.791666666666668,10.0,21.7
2017-07-28,7155.2604191305,0.0,730.5041666666666,18.220833333333335,43.875,6.125,271.7083333333333,17.708333333333332,12.0,32.8
2017-07-29,6677.34547929097,0.0,731.8708333333334,10.741666666666667,68.70833333333333,4.916666666666667,284.625,58.333333333333336,7.0,25.0
2017-07-30,13990.735158808215,342.06146517352,733.1625,19.658333333333335,49.0,6.333333333333333,235.45833333333334,31.25,9.0,25.6
2017-07-31,19843.70937489553,0.0,736.0,15.504166666666668,61.833333333333336,4.958333333333333,257.9166666666667,30.208333333333332,9.0,31.099999999999998
2017-08-01,18223.904583602212,0.0,734.275,13.866666666666667,45.041666666666664,5.625,275.5833333333333,29.166666666666668,9.0,23.900000000000002
2017-08-02,11552.52006871688,0.0,736.525,12.516666666666666,43.25,4.791666666666667,255.875,25.0,12.0,26.7
2017-08-03,8601.444756887942,1187.34064327365,731.3041666666667,12.75,63.125,5.041666666666667,247.33333333333334,32.291666666666664,9.0,29.5
2017-08-04,9648.858409953371,1631.546888994,732.3291666666668,15.887500000000001,64.20833333333333,5.041666666666667,274.0,32.291666666666664,9.0,26.7
2017-08-05,13018.044623431972,228.595142838495,737.3666666666667,10.179166666666667,49.916666666666664,3.5416666666666665,232.66666666666666,16.666666666666668,8.0,31.599999999999998
2017-08-06,11819.701482249551,33.662473269799996,737.2666666666668,-0.40833333333333327,68.875,4.666666666666667,259.0416666666667,41.666666666666664,13.0,23.8
2017-08-07,12115.855851040982,0.0,740.7916666666666,-4.5,68.91666666666667,5.791666666666667,224.375,56.25,13.0,24.5
2017-08-08,11090.20655265507,0.0,736.2875,7.479166666666667,46.708333333333336,2.9166666666666665,270.6666666666667,12.5,7.0,28.9
2017-08-09,15598.47989787347,0.0,734.6374999999999,3.1625,63.708333333333336,4.625,236.16666666666666,30.208333333333332,12.0,23.9
2017-08-10,9921.566240429855,31.752748153970003,740.8874999999999,1.8166666666666664,69.5,2.75,259.3333333333333,52.083333333333336,6.0,21.6
2017-08-11,9802.60631497906,1688.74327592165,736.2125,2.8000000000000003,61.333333333333336,3.875,268.9583333333333,45.833333333333336,8.0,26.1
2017-08-12,6933.814465943966,1250.638055070415,735.9916666666667,4.033333333333333,51.083333333333336,3.5,297.375,18.75,10.0,20.6
