Time,electricity_demand_values,air_pressure,solar_irridiation_positive,total_cloud_cover_percent,wind_speed_range,Wind scale 2,Wind scale 3,huimidity_Comfort,huimidity_Uncomfortable Dry,huimidity_Uncomfortable Wet,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_minus_10_0,Is_Weekday_0,Is_Weekday_1,Is_Weekday_2,Is_Weekday_3,Is_Weekday_4,Is_Weekday_5,Is_Weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2013-02-21,6605.73874658298,738.2958333333332,507.15384615384613,0.7916666666666666,11.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-02-22,6661.11064145463,739.8166666666666,413.15384615384613,0.16666666666666666,9.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-02-23,6357.9161178302475,737.9499999999999,465.2307692307692,0.5416666666666666,7.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-02-24,6104.061973381529,739.7375000000001,449.15384615384613,0.3125,10.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2013-02-25,6478.8619530280685,742.8791666666666,463.46153846153845,0.7291666666666666,5.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-02-26,7171.13147275331,739.5124999999999,490.53846153846155,0.5864124974345023,10.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-02-27,7375.33055731642,735.8625000000001,456.7692307692308,0.3125,8.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-02-28,6515.474093042761,736.3416666666667,444.6923076923077,0.4270833333333333,9.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013-03-01,6282.202156617718,736.5666666666666,483.9230769230769,0.0625,10.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-02,5642.906981513462,734.8541666666666,404.53846153846155,0.33641249743450224,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-03,5846.854454366947,741.0625,454.84615384615387,0.0625,7.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-04,6285.6146945073,743.3916666666668,513.6923076923077,0.11458333333333333,9.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-05,6105.758588745216,733.5749999999999,486.2307692307692,0.4270833333333333,10.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-06,6309.7765385078,740.0124999999999,524.0769230769231,0.020833333333333332,5.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-07,5930.785182709285,732.7333333333332,514.3846153846154,0.23958333333333334,20.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-08,6166.391173952493,732.7916666666666,488.9230769230769,0.13541666666666666,8.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-09,6581.215887247991,739.4083333333333,536.6923076923077,0.46875,10.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-10,6818.56848003903,732.2916666666666,435.61538461538464,0.2708333333333333,12.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-11,6757.565704218981,736.2083333333334,410.9230769230769,0.1875,9.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-12,6569.3018139486,729.4333333333334,485.84615384615387,0.3541666666666667,7.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-13,6493.811386728928,735.1708333333332,512.6923076923077,0.1875,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-14,7010.10963909424,736.5375,464.84615384615387,0.24764165127368012,7.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-15,8022.7403169789695,736.3000000000001,450.53846153846155,0.1778041487081824,7.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-16,7460.10592735879,730.5041666666666,470.53846153846155,0.18939998973800898,9.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-17,7134.13789127279,732.3916666666668,520.7692307692307,0.24266249743450227,8.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-18,6722.26011234593,734.3041666666667,487.15384615384613,0.3934749846070135,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-19,6572.635747819553,736.2916666666666,419.0769230769231,0.3070624871725112,6.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-20,6083.6057614764095,732.6083333333332,519.4615384615385,0.28125,8.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-21,5779.038477171265,733.5833333333334,437.2307692307692,0.34375,7.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-22,6367.056003047258,733.1708333333332,442.46153846153845,0.34375,14.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-23,6764.806602988237,732.6750000000001,506.84615384615387,0.3333333333333333,5.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-24,6631.892508206541,732.4375,488.9230769230769,0.19791666666666666,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-25,6258.0182141485575,730.85,483.38461538461536,0.25,5.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-26,6451.4706287566105,733.6208333333334,507.0769230769231,0.10416666666666667,8.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-27,6877.36470238631,733.2166666666667,490.6923076923077,0.15625,6.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-28,6517.37435096712,733.9125,491.0,0.3645833333333333,8.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-29,6378.48346916575,734.9958333333334,485.15384615384613,0.20833333333333334,7.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-30,6055.023598906548,736.8708333333334,435.6923076923077,0.3541666666666667,7.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-03-31,6314.696292569255,734.1,463.0769230769231,0.34375,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2013-04-01,5821.27470690143,731.625,476.46153846153845,0.1875,13.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-02,5942.721595202943,730.8375,486.53846153846155,0.16666666666666666,9.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-03,6329.05828903734,733.4291666666667,460.38461538461536,0.2916666666666667,9.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-04,6207.756807579159,729.5375,471.61538461538464,0.17708333333333334,6.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-05,6286.18422353411,730.4416666666666,517.0769230769231,0.1875,6.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-06,5687.349349311577,733.9458333333333,504.53846153846155,0.15625,8.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-07,5445.625705219598,730.9875000000001,452.3076923076923,0.3958333333333333,8.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-08,5405.14656327524,731.5208333333334,509.7692307692308,0.5416666666666666,6.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-09,6689.26844449997,731.7333333333332,498.9230769230769,0.46875,11.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-10,6633.4607947001605,731.5333333333333,452.46153846153845,0.34375,7.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-11,6577.829637614654,728.8041666666667,460.53846153846155,0.15625,10.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-12,6645.43978276995,731.7708333333334,490.7692307692308,0.3333333333333333,8.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-13,6075.726041189881,733.2125,453.38461538461536,0.3020833333333333,11.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-14,5536.47159470067,735.9375,445.53846153846155,0.3645833333333333,12.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-15,5315.32607600017,736.1958333333333,449.0769230769231,0.6354166666666666,11.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-16,5315.32607600017,736.0041666666666,494.0,0.3541666666666667,8.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-17,5315.32607600017,727.4041666666667,520.5384615384615,0.3541666666666667,10.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-18,5463.14628402426,734.2916666666666,493.0,0.4791666666666667,10.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-19,5468.30494063876,738.0541666666667,475.38461538461536,0.625,11.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-20,5362.609303923083,739.5333333333333,532.4615384615385,0.8125,11.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-21,5321.300802314625,737.525,455.0769230769231,0.2708333333333333,12.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-22,5750.56269780399,737.2958333333332,468.7692307692308,0.14583333333333334,10.0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-23,6022.98400333509,730.0541666666667,438.46153846153845,0.2009958307678356,9.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-24,5370.47610919572,740.3708333333334,491.0769230769231,0.5520833333333334,6.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-25,5560.18892926515,732.6,470.61538461538464,0.28125,8.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-26,5266.9773753154905,735.1583333333333,485.3076923076923,0.23958333333333334,9.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-27,5660.717069020356,735.7624999999999,497.9230769230769,0.16666666666666666,9.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-28,5824.88355634483,728.7041666666668,400.7692307692308,0.020833333333333332,9.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-29,5632.40198481149,731.5375,467.0769230769231,0.09375,10.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-04-30,13482.6021031686,742.3416666666667,489.6923076923077,0.7291666666666666,7.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013-05-01,8701.971160740284,736.1666666666666,423.61538461538464,0.3333333333333333,8.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-02,5586.693679089328,741.0500000000001,472.84615384615387,0.21875,9.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-03,5573.7703017947215,732.2791666666667,516.6153846153846,0.125,11.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-04,5624.156809309719,732.85,518.5384615384615,0.13541666666666666,12.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-05,7183.6410047606105,740.2375000000001,463.0,0.10416666666666667,12.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-06,8988.72462217719,735.1625,496.3076923076923,0.22916666666666666,9.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-07,11625.996102196043,733.1041666666666,470.3076923076923,0.13541666666666666,7.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-08,13165.562342278667,738.3416666666667,441.61538461538464,0.25,8.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-09,12844.742803886385,737.2208333333333,552.1538461538462,0.15625,7.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-10,11582.41283081622,733.6041666666666,506.38461538461536,0.13541666666666666,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-11,11869.853743485,733.8416666666667,462.9230769230769,0.40625,8.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-12,13671.97137069252,735.0875,446.46153846153845,0.5416666666666666,11.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-13,11580.690766486901,732.9875000000001,477.0769230769231,0.08333333333333333,14.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-14,11625.32646346672,732.9875000000001,451.3076923076923,0.19791666666666666,7.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-15,10441.28319998294,732.725,495.84615384615387,0.3333333333333333,5.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-16,6917.503554818513,735.2541666666666,469.61538461538464,0.14583333333333334,6.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-17,7869.271629135637,735.7208333333333,491.38461538461536,0.052083333333333336,6.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-18,10430.695201353854,730.65,470.2307692307692,0.22916666666666666,11.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-19,9154.358329042461,732.9083333333333,482.6923076923077,0.17708333333333334,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-20,9728.8924010062,732.7166666666667,487.46153846153845,0.5208333333333334,8.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-21,12039.329238700037,733.8791666666666,518.8461538461538,0.3541666666666667,8.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-22,13258.860421792331,735.0458333333335,551.6923076923077,0.28125,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-23,10068.266107166977,735.4499999999999,451.53846153846155,0.4375,10.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-24,13640.457530297303,734.6,453.6923076923077,0.2916666666666667,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-25,10384.21689103378,732.6374999999999,521.4615384615385,0.3125,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-26,9656.230379194762,733.0500000000001,481.0,0.3020833333333333,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-27,9530.26083217454,731.5458333333332,448.9230769230769,0.20833333333333334,16.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-28,9014.029156600132,733.2083333333334,480.15384615384613,0.125,4.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-29,9762.910521014235,733.7041666666668,494.6923076923077,0.1875,8.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-30,14475.69265900954,729.65,414.61538461538464,0.375,10.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-05-31,19667.937032794838,728.6875,472.3076923076923,0.4270833333333333,8.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013-06-01,9001.888341616888,728.0666666666666,496.61538461538464,0.5104166666666666,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-02,5470.620267405741,731.5749999999999,466.0,0.5729166666666666,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-03,9369.34796194637,729.2583333333333,529.0,0.2708333333333333,10.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-04,10614.99977589437,732.6416666666668,515.6153846153846,0.5061583282023379,9.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-05,13231.387144685947,732.4291666666667,502.2307692307692,0.4479166666666667,9.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-06,15218.9944804803,737.5833333333334,400.46153846153845,0.7083333333333334,10.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-07,8413.599493077063,732.3333333333334,485.7692307692308,0.2708333333333333,9.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-08,9984.330266755544,733.275,436.46153846153845,0.4375,8.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-09,10712.373862812252,733.8416666666667,480.38461538461536,0.13541666666666666,11.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-10,13419.366549204382,728.4,498.9230769230769,0.3854166666666667,11.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-11,16795.1851200448,731.6916666666666,540.7692307692307,0.2916666666666667,7.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-12,18052.78891218982,731.9041666666667,443.6923076923077,0.5729166666666666,6.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-13,15025.418881078487,729.6666666666666,500.61538461538464,0.34375,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-14,17352.286714064063,733.3083333333334,452.7692307692308,0.34375,12.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-15,17298.1542256353,734.75,448.84615384615387,0.34375,8.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-16,15503.82224602585,734.75,472.9230769230769,0.5864124974345023,5.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-17,13677.41836275004,735.6416666666668,487.9230769230769,0.5625,8.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-18,16379.5134780621,736.7333333333332,475.6923076923077,0.53125,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-19,13340.29591539044,736.8333333333334,466.53846153846155,0.6041666666666666,10.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-20,10552.64288753442,738.7833333333333,469.7692307692308,0.5,8.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-21,10907.812468145361,734.2333333333332,476.9230769230769,0.4583333333333333,5.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-22,13545.577221965019,730.225,436.0,0.08333333333333333,11.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-23,15430.800227205358,732.4125,442.38461538461536,0.15625,11.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-24,23821.445784766718,732.5708333333333,470.46153846153845,0.28125,8.0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-25,24363.90806009722,738.2291666666666,476.9230769230769,0.125,9.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-26,19403.46213634132,730.4499999999999,496.6923076923077,0.09375,14.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-27,10896.53064989264,735.6999999999999,466.9230769230769,0.13541666666666666,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-28,10388.469087042246,732.2624999999999,483.15384615384613,0.5,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-29,11677.02575806367,730.1125000000001,462.84615384615387,0.3020833333333333,9.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-06-30,14825.05976612896,731.3583333333332,506.46153846153845,0.5,13.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-01,10991.05762996246,737.0458333333332,506.3076923076923,0.23958333333333334,11.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-02,10699.379522706728,731.4250000000001,515.9230769230769,0.08333333333333333,12.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-03,12047.38943259727,731.7375000000001,493.15384615384613,0.08333333333333333,11.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-04,11603.592062632379,732.4625,482.9230769230769,0.3333333333333333,10.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-05,11637.424849074247,734.9791666666666,467.2307692307692,0.3541666666666667,14.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-06,12556.154375543456,733.0500000000001,492.53846153846155,0.4375,9.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-07,10915.211510285477,734.2375000000001,503.6923076923077,0.59375,10.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
